gene_id	A2780_up	UWB_BRCAdef_up	PEO1_up
NSUN7	TRUE	FALSE	FALSE
SCN8A	TRUE	FALSE	FALSE
MYO1B	TRUE	FALSE	FALSE
ITGB2	TRUE	TRUE	FALSE
CLPB	TRUE	FALSE	FALSE
ZNF704	TRUE	FALSE	FALSE
HRH1	TRUE	TRUE	FALSE
GRHL3	TRUE	FALSE	FALSE
COL4A6	TRUE	FALSE	FALSE
NADSYN1	TRUE	FALSE	FALSE
SNRPD3	TRUE	FALSE	FALSE
SRSF3	TRUE	FALSE	FALSE
MTSS1	TRUE	FALSE	FALSE
ADAM23	TRUE	FALSE	FALSE
IL20RB	TRUE	FALSE	FALSE
DAPP1	TRUE	FALSE	TRUE
EVPL	TRUE	TRUE	FALSE
HJURP	TRUE	FALSE	FALSE
NUBPL	TRUE	FALSE	FALSE
ALPK3	TRUE	FALSE	FALSE
MCM6	TRUE	FALSE	FALSE
CELA3B	TRUE	FALSE	FALSE
TMEM154	TRUE	FALSE	TRUE
CAPN1	TRUE	FALSE	FALSE
S100A14	TRUE	FALSE	FALSE
IRF1	TRUE	FALSE	FALSE
RASGRF1	TRUE	FALSE	TRUE
HK1	TRUE	FALSE	FALSE
LRAT	TRUE	FALSE	FALSE
FSCN1	TRUE	TRUE	TRUE
ICAM4	TRUE	FALSE	FALSE
NR1D1	TRUE	TRUE	FALSE
TUBA1C	TRUE	FALSE	FALSE
FAM46B	TRUE	FALSE	TRUE
OSBP	TRUE	FALSE	FALSE
AHCY	TRUE	TRUE	FALSE
FAM83B	TRUE	FALSE	FALSE
ARHGAP23	TRUE	TRUE	FALSE
KLK6	TRUE	FALSE	FALSE
CLCA2	TRUE	FALSE	FALSE
CHAF1B	TRUE	FALSE	FALSE
DMTN	TRUE	TRUE	FALSE
DAP	TRUE	FALSE	TRUE
CDKN2A	TRUE	FALSE	FALSE
NCAPG2	TRUE	FALSE	FALSE
PC	TRUE	TRUE	FALSE
IL18	TRUE	FALSE	FALSE
UBAC1	TRUE	FALSE	FALSE
SCFD2	TRUE	FALSE	FALSE
TMPRSS3	TRUE	FALSE	FALSE
AOX1	TRUE	FALSE	TRUE
CRISPLD2	TRUE	FALSE	FALSE
RHBDL2	TRUE	FALSE	FALSE
ALOX15B	TRUE	FALSE	FALSE
PTGFRN	TRUE	FALSE	FALSE
ZBED6CL	TRUE	FALSE	FALSE
GCNT1	TRUE	FALSE	FALSE
MCM7	TRUE	FALSE	FALSE
MLKL	TRUE	FALSE	FALSE
KCTD1	TRUE	FALSE	FALSE
PTPRM	TRUE	FALSE	TRUE
LACC1	TRUE	FALSE	FALSE
HYLS1	TRUE	FALSE	FALSE
COQ8A	TRUE	TRUE	FALSE
SOX15	TRUE	FALSE	FALSE
COL4A2	TRUE	FALSE	FALSE
RNF149	TRUE	FALSE	FALSE
PGK1	TRUE	FALSE	FALSE
LRRC8A	TRUE	TRUE	FALSE
VPS26B	TRUE	FALSE	FALSE
MAP1LC3A	TRUE	FALSE	FALSE
EPN3	TRUE	TRUE	FALSE
RCSD1	TRUE	FALSE	FALSE
ATP6V0A1	TRUE	FALSE	FALSE
PRDX1	TRUE	FALSE	FALSE
LYPD5	TRUE	FALSE	FALSE
VAV1	TRUE	FALSE	TRUE
SNAI2	TRUE	TRUE	TRUE
SAV1	TRUE	FALSE	FALSE
ITGB6	TRUE	TRUE	FALSE
GJB5	TRUE	TRUE	FALSE
DUSP23	TRUE	FALSE	FALSE
BCAM	TRUE	FALSE	FALSE
QARS	TRUE	FALSE	FALSE
CDCA5	TRUE	FALSE	FALSE
EME1	TRUE	FALSE	FALSE
DNMT1	TRUE	FALSE	FALSE
KIF2C	TRUE	FALSE	FALSE
MYO1E	TRUE	FALSE	FALSE
DNAH11	TRUE	FALSE	FALSE
MACC1	TRUE	FALSE	FALSE
TYMS	TRUE	FALSE	FALSE
RUNX2	TRUE	FALSE	FALSE
DERL1	TRUE	FALSE	FALSE
IL7	TRUE	FALSE	FALSE
SHPK	TRUE	TRUE	FALSE
RANBP1	TRUE	FALSE	FALSE
CMIP	TRUE	FALSE	TRUE
LEF1	TRUE	FALSE	TRUE
STS	TRUE	FALSE	FALSE
SNRNP200	TRUE	FALSE	FALSE
ZNF514	TRUE	FALSE	FALSE
SLC2A1	TRUE	TRUE	FALSE
AURKB	TRUE	FALSE	FALSE
F11R	TRUE	FALSE	FALSE
TIAM1	TRUE	FALSE	FALSE
PTHLH	TRUE	TRUE	FALSE
DDB1	TRUE	FALSE	FALSE
SDC4	TRUE	FALSE	FALSE
LPAR3	TRUE	FALSE	FALSE
TGFA	TRUE	FALSE	TRUE
SAMD12	TRUE	FALSE	FALSE
BCL2L1	TRUE	TRUE	FALSE
LIG1	TRUE	FALSE	FALSE
MON1B	TRUE	FALSE	FALSE
ABCG2	TRUE	FALSE	FALSE
C9orf64	TRUE	FALSE	FALSE
IRS2	TRUE	FALSE	FALSE
LPCAT2	TRUE	FALSE	FALSE
PTK6	TRUE	FALSE	FALSE
TOB1	TRUE	FALSE	FALSE
TMEM52B	TRUE	FALSE	FALSE
SSRP1	TRUE	FALSE	FALSE
AKR1B1	TRUE	TRUE	FALSE
EXOSC2	TRUE	FALSE	FALSE
P2RY2	TRUE	FALSE	FALSE
GPR37	TRUE	FALSE	FALSE
SH2D3A	TRUE	TRUE	FALSE
GAPDH	TRUE	FALSE	FALSE
MT1F	TRUE	TRUE	FALSE
MCAM	TRUE	FALSE	FALSE
GPI	TRUE	FALSE	FALSE
GINS1	TRUE	FALSE	FALSE
FST	TRUE	FALSE	FALSE
PCNA	TRUE	FALSE	FALSE
COASY	TRUE	FALSE	FALSE
NUP188	TRUE	FALSE	FALSE
RALGDS	TRUE	TRUE	FALSE
ATP5S	TRUE	FALSE	FALSE
FBXO6	TRUE	FALSE	FALSE
SPEN	TRUE	FALSE	FALSE
RBM4B	TRUE	FALSE	FALSE
ARHGEF35	TRUE	FALSE	FALSE
IL36RN	TRUE	FALSE	FALSE
FANCD2	TRUE	FALSE	FALSE
P2RX5	TRUE	FALSE	FALSE
S100A16	TRUE	FALSE	FALSE
POM121C	TRUE	FALSE	FALSE
HSP90AA1	TRUE	FALSE	FALSE
GPR173	TRUE	TRUE	FALSE
SORL1	TRUE	FALSE	FALSE
PCYOX1L	TRUE	TRUE	FALSE
GJB4	TRUE	FALSE	FALSE
BMP2	TRUE	FALSE	FALSE
PACS1	TRUE	FALSE	FALSE
POLR1E	TRUE	FALSE	FALSE
GNAI2	TRUE	FALSE	FALSE
KIF3B	TRUE	FALSE	FALSE
TREX1	TRUE	FALSE	FALSE
FOXA1	TRUE	FALSE	FALSE
ATP5A1	TRUE	FALSE	FALSE
SRSF5	TRUE	FALSE	FALSE
IFI16	TRUE	FALSE	FALSE
ZNF559	TRUE	FALSE	FALSE
POLE3	TRUE	FALSE	FALSE
NFRKB	TRUE	FALSE	FALSE
TM7SF3	TRUE	FALSE	FALSE
RHOBTB2	TRUE	TRUE	FALSE
VPS25	TRUE	FALSE	FALSE
CARD16	TRUE	FALSE	FALSE
RUFY1	TRUE	TRUE	FALSE
PEBP1	TRUE	FALSE	FALSE
C1QTNF1	TRUE	TRUE	FALSE
CYTH3	TRUE	FALSE	TRUE
MAP3K5	TRUE	FALSE	FALSE
PYROXD2	TRUE	TRUE	FALSE
FGD3	TRUE	TRUE	FALSE
ZNF341	TRUE	FALSE	FALSE
MAMDC2	TRUE	FALSE	FALSE
SLC52A3	TRUE	FALSE	FALSE
PHF19	TRUE	FALSE	FALSE
C6orf141	TRUE	FALSE	FALSE
FOS	TRUE	FALSE	FALSE
PRNP	TRUE	FALSE	FALSE
KAZN	TRUE	FALSE	FALSE
TGIF2	TRUE	FALSE	FALSE
GRB7	TRUE	FALSE	FALSE
SUMO3	TRUE	FALSE	FALSE
TRPV6	TRUE	FALSE	FALSE
POLE2	TRUE	FALSE	FALSE
ZWINT	TRUE	FALSE	FALSE
CTNND1	TRUE	FALSE	FALSE
CAPG	TRUE	FALSE	FALSE
TTC12	TRUE	FALSE	FALSE
VGLL1	TRUE	FALSE	FALSE
HSPA1A	TRUE	FALSE	FALSE
ARPC1A	TRUE	FALSE	FALSE
SQLE	TRUE	FALSE	FALSE
ITPRIPL2	TRUE	FALSE	FALSE
YBX2	TRUE	TRUE	FALSE
PTK2B	TRUE	FALSE	FALSE
ERMP1	TRUE	FALSE	FALSE
HARS	TRUE	FALSE	FALSE
HMSD	TRUE	FALSE	FALSE
KITLG	TRUE	FALSE	FALSE
TIMP4	TRUE	FALSE	FALSE
PAX8	TRUE	FALSE	FALSE
JARID2	TRUE	FALSE	TRUE
ANXA8	TRUE	FALSE	FALSE
RALB	TRUE	FALSE	FALSE
IFI44	TRUE	FALSE	FALSE
MGLL	TRUE	TRUE	TRUE
ICAM1	TRUE	FALSE	TRUE
SRSF6	TRUE	FALSE	FALSE
TEF	TRUE	TRUE	FALSE
GALNT12	TRUE	FALSE	FALSE
IKZF2	TRUE	FALSE	FALSE
CALB2	TRUE	FALSE	FALSE
PCCA	TRUE	FALSE	FALSE
B9D1	TRUE	TRUE	FALSE
RRAGA	TRUE	FALSE	FALSE
ACE2	TRUE	FALSE	FALSE
CTHRC1	TRUE	FALSE	FALSE
SKP2	TRUE	FALSE	FALSE
MRPS2	TRUE	TRUE	FALSE
KCNN4	TRUE	FALSE	FALSE
MKI67	TRUE	FALSE	FALSE
KIAA1549L	TRUE	TRUE	FALSE
RAN	TRUE	FALSE	FALSE
TRIM59	TRUE	FALSE	FALSE
HCAR3	TRUE	FALSE	FALSE
L3HYPDH	TRUE	FALSE	TRUE
ASAP2	TRUE	FALSE	FALSE
MAP3K14	TRUE	TRUE	FALSE
IK	TRUE	FALSE	FALSE
RBPMS	TRUE	FALSE	FALSE
TRIB1	TRUE	FALSE	FALSE
GAS6	TRUE	TRUE	FALSE
S100A6	TRUE	TRUE	FALSE
TBC1D22A	TRUE	TRUE	FALSE
SOX13	TRUE	FALSE	FALSE
ADGRG5	TRUE	FALSE	FALSE
SQRDL	TRUE	FALSE	FALSE
VSIR	TRUE	TRUE	FALSE
TBC1D30	TRUE	FALSE	FALSE
SPIDR	TRUE	FALSE	FALSE
EGLN3	TRUE	FALSE	FALSE
ARHGAP22	TRUE	FALSE	FALSE
MECOM	TRUE	FALSE	FALSE
RPL13	TRUE	TRUE	FALSE
MTHFSD	TRUE	TRUE	FALSE
RASSF6	TRUE	FALSE	FALSE
PSPC1	TRUE	FALSE	FALSE
CIAO1	TRUE	FALSE	FALSE
UBAC2	TRUE	FALSE	FALSE
NOA1	TRUE	FALSE	FALSE
GSTO2	TRUE	FALSE	FALSE
SOX30	TRUE	FALSE	FALSE
CALML3	TRUE	FALSE	FALSE
COA3	TRUE	TRUE	FALSE
GGT5	TRUE	FALSE	FALSE
CNTN1	TRUE	FALSE	FALSE
JUP	TRUE	TRUE	FALSE
TNIP1	TRUE	TRUE	FALSE
PSMB3	TRUE	FALSE	FALSE
TTC19	TRUE	FALSE	FALSE
RASEF	TRUE	FALSE	FALSE
LYPD6	TRUE	FALSE	FALSE
C22orf23	TRUE	FALSE	FALSE
GALNT6	TRUE	FALSE	FALSE
OAT	TRUE	FALSE	FALSE
ORC1	TRUE	FALSE	FALSE
FANCA	TRUE	FALSE	FALSE
COL27A1	TRUE	TRUE	FALSE
DDX18	TRUE	FALSE	FALSE
ZNF501	TRUE	FALSE	FALSE
MLX	TRUE	FALSE	FALSE
CDC42EP1	TRUE	TRUE	FALSE
S100P	TRUE	FALSE	FALSE
CDX2	TRUE	FALSE	FALSE
SIRPB2	TRUE	FALSE	TRUE
UGDH	TRUE	FALSE	FALSE
MMRN2	TRUE	FALSE	FALSE
ARF6	TRUE	FALSE	FALSE
TMEM238	TRUE	FALSE	FALSE
LYL1	TRUE	FALSE	FALSE
FERMT1	TRUE	FALSE	FALSE
LPAR5	TRUE	FALSE	FALSE
SFPQ	TRUE	FALSE	FALSE
TONSL	TRUE	TRUE	FALSE
KIF24	TRUE	TRUE	FALSE
APEX2	TRUE	FALSE	FALSE
SLC52A1	TRUE	FALSE	FALSE
CYSRT1	TRUE	TRUE	FALSE
DLK2	TRUE	FALSE	FALSE
ZNF519	TRUE	FALSE	FALSE
GRB14	TRUE	FALSE	FALSE
POLH	TRUE	FALSE	FALSE
DCAKD	TRUE	FALSE	FALSE
PAAF1	TRUE	FALSE	TRUE
OAS2	TRUE	FALSE	FALSE
MNS1	TRUE	FALSE	FALSE
CDC6	TRUE	FALSE	FALSE
SECTM1	TRUE	TRUE	FALSE
CHRNB4	TRUE	FALSE	FALSE
EXO1	TRUE	FALSE	FALSE
ZNF502	TRUE	FALSE	FALSE
NHS	TRUE	FALSE	FALSE
TACC3	TRUE	FALSE	FALSE
HYAL1	TRUE	FALSE	FALSE
CDH5	TRUE	FALSE	FALSE
ALS2CL	TRUE	FALSE	FALSE
KLF5	TRUE	FALSE	FALSE
TCTN2	TRUE	FALSE	FALSE
MAB21L3	TRUE	FALSE	FALSE
INF2	TRUE	TRUE	FALSE
HS3ST3B1	TRUE	FALSE	FALSE
TRA2B	TRUE	FALSE	FALSE
NTRK2	TRUE	FALSE	FALSE
KDM2A	TRUE	FALSE	FALSE
APOL3	TRUE	FALSE	TRUE
CORO6	TRUE	FALSE	FALSE
SRSF2	TRUE	FALSE	FALSE
DDB2	TRUE	FALSE	FALSE
COA4	TRUE	FALSE	FALSE
PTGS2	TRUE	FALSE	FALSE
DSCC1	TRUE	FALSE	FALSE
NUDT15	TRUE	FALSE	FALSE
HN1L	TRUE	FALSE	TRUE
DDX17	TRUE	FALSE	FALSE
KCNH4	TRUE	FALSE	FALSE
RMI2	TRUE	FALSE	FALSE
LOX	TRUE	FALSE	TRUE
TTC1	TRUE	FALSE	FALSE
RTKN2	TRUE	FALSE	FALSE
PLSCR1	TRUE	FALSE	FALSE
DTL	TRUE	FALSE	FALSE
DNAJC9	TRUE	FALSE	FALSE
LPCAT1	TRUE	FALSE	FALSE
AFG3L2	TRUE	FALSE	FALSE
MYEOV	TRUE	FALSE	FALSE
CDC25A	TRUE	FALSE	FALSE
PDZD2	TRUE	FALSE	FALSE
C1orf226	TRUE	FALSE	FALSE
CPOX	TRUE	FALSE	FALSE
STAT4	TRUE	FALSE	FALSE
LOXL4	TRUE	TRUE	FALSE
EEF1AKMT1	TRUE	FALSE	FALSE
CLMN	TRUE	FALSE	FALSE
ANTXR1	TRUE	FALSE	FALSE
MANEAL	TRUE	TRUE	FALSE
MROH6	TRUE	TRUE	FALSE
XPC	TRUE	FALSE	FALSE
GPX3	TRUE	TRUE	FALSE
B4GALT5	TRUE	FALSE	FALSE
NSD2	TRUE	FALSE	FALSE
RXRA	TRUE	TRUE	FALSE
ACIN1	TRUE	FALSE	FALSE
NAB1	TRUE	FALSE	FALSE
POP1	TRUE	FALSE	FALSE
ARHGAP24	TRUE	FALSE	FALSE
PLK2	TRUE	FALSE	FALSE
STRIP2	TRUE	FALSE	FALSE
FAM210B	TRUE	TRUE	FALSE
SRSF4	TRUE	FALSE	FALSE
TMCO6	TRUE	FALSE	FALSE
NAA30	TRUE	FALSE	TRUE
NIPAL1	TRUE	FALSE	FALSE
HORMAD1	TRUE	FALSE	FALSE
WDR77	TRUE	FALSE	FALSE
TCIRG1	TRUE	TRUE	FALSE
CCT5	TRUE	FALSE	FALSE
TCF19	TRUE	FALSE	FALSE
MRPL16	TRUE	FALSE	FALSE
MIPEP	TRUE	FALSE	FALSE
IL4R	TRUE	FALSE	FALSE
TMPRSS13	TRUE	FALSE	FALSE
TIMELESS	TRUE	FALSE	FALSE
CST3	TRUE	FALSE	FALSE
TECR	TRUE	TRUE	FALSE
HSP90AB1	TRUE	FALSE	FALSE
LIG3	TRUE	FALSE	FALSE
DHTKD1	TRUE	FALSE	FALSE
SPATS2L	TRUE	FALSE	FALSE
GLE1	TRUE	FALSE	FALSE
CCNJL	TRUE	TRUE	TRUE
CDA	TRUE	FALSE	TRUE
ACTN1	TRUE	FALSE	TRUE
LGALS9	TRUE	FALSE	FALSE
SLC25A28	TRUE	FALSE	FALSE
DLL1	TRUE	FALSE	FALSE
MAPKAP1	TRUE	FALSE	FALSE
COQ4	TRUE	TRUE	FALSE
E2F4	TRUE	FALSE	FALSE
TYW1B	TRUE	FALSE	FALSE
CFB	TRUE	FALSE	FALSE
KYAT1	TRUE	TRUE	FALSE
ANO9	TRUE	TRUE	FALSE
INCENP	TRUE	FALSE	FALSE
DHX8	TRUE	FALSE	FALSE
FDFT1	TRUE	FALSE	FALSE
SHMT1	TRUE	FALSE	FALSE
CCND1	TRUE	TRUE	FALSE
IFT74	TRUE	FALSE	FALSE
MX1	TRUE	FALSE	FALSE
FDPS	TRUE	FALSE	FALSE
DUSP10	TRUE	FALSE	TRUE
FANCI	TRUE	FALSE	FALSE
TCEAL3	TRUE	FALSE	FALSE
DTX2	TRUE	FALSE	FALSE
S100A9	TRUE	FALSE	FALSE
DSP	TRUE	FALSE	FALSE
FBP1	TRUE	FALSE	FALSE
SPAG5	TRUE	FALSE	FALSE
CELA3A	TRUE	FALSE	FALSE
ESPN	TRUE	TRUE	FALSE
MARK1	TRUE	FALSE	TRUE
SP5	TRUE	FALSE	FALSE
MDK	TRUE	TRUE	TRUE
EFNB1	TRUE	FALSE	FALSE
ABCA12	TRUE	FALSE	FALSE
KLK11	TRUE	FALSE	FALSE
CLMP	TRUE	FALSE	FALSE
DCBLD2	TRUE	FALSE	FALSE
EDARADD	TRUE	TRUE	FALSE
NPM2	TRUE	FALSE	FALSE
SMPD4	TRUE	FALSE	FALSE
CAMK2G	TRUE	FALSE	FALSE
BBS2	TRUE	FALSE	FALSE
OSER1	TRUE	FALSE	FALSE
PRICKLE1	TRUE	FALSE	FALSE
CARD10	TRUE	TRUE	FALSE
ACAD8	TRUE	FALSE	FALSE
BLNK	TRUE	FALSE	FALSE
ANKRD22	TRUE	FALSE	FALSE
PPP1R13L	TRUE	TRUE	FALSE
ETS1	TRUE	FALSE	FALSE
NYNRIN	TRUE	FALSE	FALSE
CNKSR1	TRUE	TRUE	FALSE
ZNF223	TRUE	FALSE	FALSE
SORD	TRUE	FALSE	FALSE
MSLN	TRUE	FALSE	FALSE
SGPP2	TRUE	FALSE	FALSE
TK1	TRUE	TRUE	FALSE
SLC48A1	TRUE	FALSE	FALSE
RPUSD4	TRUE	FALSE	FALSE
APBA1	TRUE	TRUE	FALSE
UTP18	TRUE	FALSE	FALSE
CC2D2A	TRUE	FALSE	FALSE
NFKBIZ	TRUE	FALSE	FALSE
TPX2	TRUE	FALSE	FALSE
DDX27	TRUE	FALSE	FALSE
IFFO2	TRUE	TRUE	TRUE
LHX1	TRUE	TRUE	FALSE
GLYR1	TRUE	TRUE	FALSE
ANKRD2	TRUE	TRUE	TRUE
MICALCL	TRUE	TRUE	FALSE
AIFM2	TRUE	TRUE	FALSE
PROSER2	TRUE	FALSE	FALSE
TMEM164	TRUE	FALSE	FALSE
C2orf48	TRUE	FALSE	FALSE
BHLHE41	TRUE	FALSE	FALSE
NPR3	TRUE	FALSE	FALSE
CKAP2L	TRUE	FALSE	FALSE
ZNF182	TRUE	FALSE	FALSE
THYN1	TRUE	FALSE	FALSE
C14orf132	TRUE	TRUE	FALSE
HOGA1	TRUE	FALSE	FALSE
CDK14	TRUE	FALSE	FALSE
CFDP1	TRUE	FALSE	FALSE
RAD54L	TRUE	FALSE	FALSE
PTPN13	TRUE	FALSE	FALSE
SNAP47	TRUE	FALSE	FALSE
NDFIP2	TRUE	FALSE	FALSE
LBHD1	TRUE	FALSE	FALSE
SLC4A4	TRUE	FALSE	FALSE
RPE65	TRUE	TRUE	FALSE
ZNF426	TRUE	FALSE	FALSE
MOCOS	TRUE	FALSE	FALSE
IL7R	TRUE	FALSE	FALSE
ZFP36	TRUE	FALSE	FALSE
ARL4D	TRUE	FALSE	FALSE
PLCB1	TRUE	FALSE	FALSE
NCAPH	TRUE	FALSE	FALSE
CEP250	TRUE	FALSE	FALSE
EPPK1	TRUE	TRUE	FALSE
COG4	TRUE	FALSE	FALSE
PABPC4	TRUE	FALSE	FALSE
RPS14	TRUE	TRUE	FALSE
SLC15A2	TRUE	FALSE	FALSE
PADI1	TRUE	FALSE	FALSE
SEL1L3	TRUE	FALSE	FALSE
STRA6	TRUE	FALSE	FALSE
EGFR	TRUE	FALSE	FALSE
OLFML2A	TRUE	FALSE	FALSE
PRSS22	TRUE	FALSE	FALSE
CYBA	TRUE	TRUE	FALSE
TMTC4	TRUE	FALSE	FALSE
MGMT	TRUE	TRUE	FALSE
RUBCNL	TRUE	FALSE	FALSE
PTMA	TRUE	FALSE	FALSE
PLCD3	TRUE	TRUE	FALSE
PKP3	TRUE	TRUE	FALSE
TBC1D2B	TRUE	FALSE	FALSE
TUBA1B	TRUE	FALSE	FALSE
HILPDA	TRUE	FALSE	FALSE
ODF2	TRUE	FALSE	FALSE
PRR15	TRUE	FALSE	FALSE
GINS3	TRUE	FALSE	FALSE
PNN	TRUE	FALSE	FALSE
SERPINB7	TRUE	FALSE	FALSE
ITGA6	TRUE	FALSE	TRUE
CCDC122	TRUE	FALSE	FALSE
PRPF6	TRUE	FALSE	FALSE
UIMC1	TRUE	FALSE	FALSE
LGALS9C	TRUE	FALSE	FALSE
C2orf68	TRUE	FALSE	FALSE
AK2	TRUE	FALSE	FALSE
CAMK2A	TRUE	FALSE	FALSE
POFUT1	TRUE	FALSE	FALSE
DDX31	TRUE	FALSE	TRUE
ADSS	TRUE	FALSE	FALSE
RPS6	TRUE	FALSE	FALSE
LDLRAP1	TRUE	FALSE	FALSE
PELI2	TRUE	TRUE	FALSE
TCOF1	TRUE	TRUE	FALSE
RBL2	TRUE	FALSE	FALSE
MX2	TRUE	FALSE	FALSE
LHX5	TRUE	FALSE	FALSE
TMEM189	TRUE	FALSE	FALSE
FTL	TRUE	FALSE	TRUE
KLK5	TRUE	FALSE	FALSE
EEF1G	TRUE	FALSE	FALSE
GSTK1	TRUE	TRUE	FALSE
NRM	TRUE	FALSE	FALSE
NDRG1	TRUE	TRUE	FALSE
ATXN10	TRUE	FALSE	FALSE
GDF15	TRUE	FALSE	FALSE
CMAS	TRUE	FALSE	FALSE
DDR1	TRUE	TRUE	FALSE
NFS1	TRUE	FALSE	FALSE
CHADL	TRUE	FALSE	FALSE
SGCE	TRUE	FALSE	FALSE
PRPS2	TRUE	FALSE	FALSE
WDHD1	TRUE	FALSE	FALSE
FOXRED1	TRUE	FALSE	FALSE
ITGB8	TRUE	FALSE	FALSE
STMN3	TRUE	TRUE	FALSE
KLK8	TRUE	TRUE	FALSE
GLRB	TRUE	FALSE	TRUE
FBXO21	TRUE	FALSE	FALSE
ACAD9	TRUE	FALSE	FALSE
TGFBRAP1	TRUE	FALSE	FALSE
HADH	TRUE	FALSE	FALSE
TRAFD1	TRUE	FALSE	FALSE
SERPINB8	TRUE	FALSE	FALSE
CABLES2	TRUE	TRUE	FALSE
SERBP1	TRUE	FALSE	FALSE
PSME1	TRUE	FALSE	FALSE
DHRS7B	TRUE	FALSE	FALSE
FHOD1	TRUE	FALSE	FALSE
AAR2	TRUE	FALSE	FALSE
HNRNPUL1	TRUE	FALSE	FALSE
UPF3A	TRUE	FALSE	FALSE
BTC	TRUE	FALSE	FALSE
TRAIP	TRUE	FALSE	FALSE
CLDN3	TRUE	FALSE	FALSE
ATF6B	TRUE	TRUE	FALSE
PGAM1	TRUE	FALSE	FALSE
CXCL8	TRUE	FALSE	FALSE
AP1G2	TRUE	FALSE	FALSE
C5orf63	TRUE	FALSE	FALSE
DNAAF2	TRUE	FALSE	FALSE
RINL	TRUE	FALSE	FALSE
EPN2	TRUE	TRUE	FALSE
MRPS15	TRUE	FALSE	FALSE
DYNLRB2	TRUE	FALSE	FALSE
HSD17B4	TRUE	FALSE	FALSE
TMEM261	TRUE	FALSE	FALSE
DNAH5	TRUE	FALSE	FALSE
CHEK1	TRUE	FALSE	FALSE
COL4A5	TRUE	FALSE	FALSE
SDCCAG3	TRUE	FALSE	TRUE
EDN1	TRUE	TRUE	TRUE
RBP7	TRUE	FALSE	TRUE
UBE2L6	TRUE	FALSE	FALSE
ANKFN1	TRUE	FALSE	FALSE
SDHA	TRUE	FALSE	FALSE
STEAP3	TRUE	FALSE	FALSE
FEZ1	TRUE	FALSE	FALSE
FOXF1	TRUE	FALSE	FALSE
FAM83H	TRUE	TRUE	FALSE
TM9SF4	TRUE	FALSE	FALSE
SPTLC3	TRUE	FALSE	FALSE
SLC35G2	TRUE	FALSE	FALSE
DHRS4L2	TRUE	FALSE	FALSE
TRMT12	TRUE	FALSE	FALSE
CCL26	TRUE	FALSE	FALSE
WWOX	TRUE	FALSE	FALSE
LRR1	TRUE	FALSE	FALSE
9-Sep	TRUE	FALSE	FALSE
ZNF506	TRUE	FALSE	FALSE
ASPH	TRUE	FALSE	FALSE
MILR1	TRUE	FALSE	FALSE
PREP	TRUE	FALSE	FALSE
ALDOC	TRUE	FALSE	FALSE
NINJ1	TRUE	TRUE	FALSE
NETO2	TRUE	FALSE	FALSE
PIDD1	TRUE	TRUE	FALSE
CYP4F12	TRUE	FALSE	FALSE
AP1S1	TRUE	FALSE	FALSE
KCNQ5	TRUE	FALSE	FALSE
NLE1	TRUE	TRUE	FALSE
TOP1	TRUE	FALSE	FALSE
RACK1	TRUE	TRUE	FALSE
RPL23A	TRUE	FALSE	FALSE
UTP4	TRUE	FALSE	FALSE
IPO4	TRUE	FALSE	FALSE
AK4	TRUE	FALSE	FALSE
ABCF1	TRUE	FALSE	FALSE
IVNS1ABP	TRUE	FALSE	FALSE
CNTNAP3B	TRUE	TRUE	FALSE
DDX11	TRUE	FALSE	FALSE
POLR2C	TRUE	FALSE	FALSE
ZNF556	TRUE	FALSE	FALSE
SLC20A1	TRUE	FALSE	FALSE
SERPINB3	TRUE	FALSE	FALSE
EVA1A	TRUE	TRUE	FALSE
MANBAL	TRUE	FALSE	FALSE
CDCA8	TRUE	FALSE	FALSE
CEP85	TRUE	FALSE	FALSE
MPV17L	TRUE	FALSE	FALSE
GINS4	TRUE	TRUE	FALSE
MRPL57	TRUE	FALSE	FALSE
PPIA	TRUE	FALSE	FALSE
ZNF585B	TRUE	FALSE	FALSE
MAP3K6	TRUE	TRUE	FALSE
SPC25	TRUE	FALSE	FALSE
PMFBP1	TRUE	FALSE	FALSE
HSPA8	TRUE	FALSE	FALSE
KRT7	TRUE	FALSE	FALSE
ZNF630	TRUE	FALSE	FALSE
TNC	TRUE	FALSE	FALSE
FADD	TRUE	FALSE	FALSE
HNRNPA3	TRUE	FALSE	FALSE
HNRNPA2B1	TRUE	FALSE	FALSE
DROSHA	TRUE	FALSE	FALSE
RPL15	TRUE	FALSE	FALSE
PLXNB1	TRUE	TRUE	FALSE
PXN	TRUE	FALSE	FALSE
MSX2	TRUE	TRUE	FALSE
CNOT6	TRUE	TRUE	FALSE
HSPA1B	TRUE	FALSE	FALSE
NBEAL2	TRUE	TRUE	FALSE
EHD1	TRUE	FALSE	TRUE
PHEX	TRUE	FALSE	FALSE
EXOSC3	TRUE	FALSE	FALSE
MAP2K3	TRUE	FALSE	FALSE
CD83	TRUE	FALSE	FALSE
WDR76	TRUE	FALSE	FALSE
FAM129B	TRUE	FALSE	FALSE
CASP2	TRUE	TRUE	FALSE
DHFR	TRUE	TRUE	FALSE
EXO5	TRUE	FALSE	FALSE
C11orf52	TRUE	FALSE	FALSE
PLA2R1	TRUE	TRUE	FALSE
KIF18B	TRUE	FALSE	FALSE
STARD7	TRUE	FALSE	FALSE
CORO2A	TRUE	FALSE	FALSE
RIN1	TRUE	TRUE	FALSE
KIF20A	TRUE	FALSE	FALSE
8-Sep	TRUE	FALSE	FALSE
