gene_id	A2780_down	UWB_BRCAdef_down	PEO1_down
FGF12	TRUE	FALSE	FALSE
ZNF391	TRUE	FALSE	FALSE
ETF1	TRUE	FALSE	FALSE
TFAP2E	TRUE	FALSE	FALSE
VMP1	TRUE	FALSE	FALSE
CLIP1	TRUE	TRUE	FALSE
NKX2-2	TRUE	FALSE	FALSE
CCDC154	TRUE	FALSE	FALSE
CARMIL2	TRUE	FALSE	FALSE
EMID1	TRUE	FALSE	FALSE
PGGT1B	TRUE	FALSE	FALSE
TCTE1	TRUE	FALSE	FALSE
SLC5A6	TRUE	FALSE	TRUE
HEY2	TRUE	FALSE	FALSE
STOX2	TRUE	FALSE	FALSE
MITF	TRUE	FALSE	FALSE
ZC3H6	TRUE	FALSE	FALSE
BEND7	TRUE	TRUE	FALSE
NOMO2	TRUE	FALSE	TRUE
WDR25	TRUE	FALSE	FALSE
HRK	TRUE	TRUE	FALSE
SIRT2	TRUE	FALSE	FALSE
CCDC117	TRUE	FALSE	FALSE
LRRC10B	TRUE	FALSE	FALSE
PBDC1	TRUE	TRUE	FALSE
MURC	TRUE	FALSE	FALSE
REPIN1	TRUE	FALSE	FALSE
NPIPA5	TRUE	FALSE	FALSE
SLC19A2	TRUE	TRUE	FALSE
CPEB2	TRUE	FALSE	FALSE
JDP2	TRUE	FALSE	TRUE
GID4	TRUE	FALSE	FALSE
GPNMB	TRUE	TRUE	FALSE
FAM179B	TRUE	FALSE	FALSE
LGALS1	TRUE	FALSE	FALSE
LRRC42	TRUE	FALSE	FALSE
RAPH1	TRUE	FALSE	FALSE
PPFIA4	TRUE	FALSE	FALSE
PLA2G3	TRUE	FALSE	FALSE
ANAPC13	TRUE	FALSE	FALSE
KDELR3	TRUE	FALSE	FALSE
FAM120C	TRUE	TRUE	FALSE
CYBRD1	TRUE	FALSE	FALSE
GCHFR	TRUE	FALSE	FALSE
COL11A2	TRUE	FALSE	FALSE
C17orf49	TRUE	FALSE	FALSE
ADH6	TRUE	FALSE	FALSE
DPH5	TRUE	TRUE	FALSE
RAB8B	TRUE	FALSE	FALSE
INPPL1	TRUE	FALSE	FALSE
TCEAL4	TRUE	TRUE	FALSE
KRR1	TRUE	FALSE	FALSE
LMF1	TRUE	FALSE	FALSE
IDUA	TRUE	FALSE	FALSE
NAP1L3	TRUE	TRUE	FALSE
PSEN1	TRUE	FALSE	FALSE
TMEM263	TRUE	TRUE	FALSE
ZBTB47	TRUE	FALSE	FALSE
HES6	TRUE	FALSE	FALSE
ESAM	TRUE	FALSE	FALSE
PTRHD1	TRUE	FALSE	TRUE
RTBDN	TRUE	FALSE	FALSE
SH3BGRL3	TRUE	FALSE	FALSE
ILK	TRUE	FALSE	FALSE
AGTR1	TRUE	FALSE	FALSE
FAM98C	TRUE	FALSE	FALSE
PPP3CB	TRUE	FALSE	FALSE
ARMC12	TRUE	FALSE	FALSE
PCDH18	TRUE	FALSE	FALSE
TNPO1	TRUE	FALSE	FALSE
ZFAND4	TRUE	TRUE	FALSE
KDM6A	TRUE	FALSE	FALSE
ADAM11	TRUE	FALSE	FALSE
SPAST	TRUE	FALSE	FALSE
RGS9BP	TRUE	FALSE	FALSE
GPR35	TRUE	FALSE	FALSE
CTSK	TRUE	TRUE	FALSE
MUSK	TRUE	FALSE	FALSE
TTC33	TRUE	FALSE	FALSE
CREB3	TRUE	FALSE	FALSE
OSBPL11	TRUE	FALSE	FALSE
ZNF615	TRUE	FALSE	FALSE
GTF2E2	TRUE	TRUE	FALSE
CEP19	TRUE	FALSE	FALSE
FAM227B	TRUE	FALSE	FALSE
GABPB1	TRUE	FALSE	FALSE
NFE2L1	TRUE	FALSE	FALSE
ZGLP1	TRUE	FALSE	FALSE
PEX5	TRUE	FALSE	TRUE
KIN	TRUE	FALSE	FALSE
CSRP2	TRUE	TRUE	FALSE
SYP	TRUE	FALSE	FALSE
AARS	TRUE	FALSE	FALSE
AHI1	TRUE	FALSE	FALSE
C1QBP	TRUE	FALSE	FALSE
NSMCE3	TRUE	FALSE	FALSE
FHL1	TRUE	FALSE	FALSE
TAF13	TRUE	TRUE	FALSE
SUGP1	TRUE	FALSE	FALSE
INO80D	TRUE	FALSE	FALSE
SRP19	TRUE	FALSE	FALSE
ST20	TRUE	TRUE	FALSE
BACE2	TRUE	TRUE	FALSE
ZNF710	TRUE	FALSE	FALSE
C18orf8	TRUE	FALSE	FALSE
MCOLN2	TRUE	TRUE	FALSE
SPHK1	TRUE	FALSE	FALSE
PRDM6	TRUE	FALSE	FALSE
ZNF211	TRUE	FALSE	FALSE
RNF113A	TRUE	FALSE	FALSE
5-Mar	TRUE	FALSE	FALSE
TMEM144	TRUE	TRUE	FALSE
MATK	TRUE	FALSE	TRUE
PCF11	TRUE	FALSE	FALSE
OSBPL8	TRUE	TRUE	FALSE
ANKRD13A	TRUE	TRUE	FALSE
RECK	TRUE	FALSE	FALSE
WASF1	TRUE	FALSE	FALSE
GTF2E1	TRUE	FALSE	FALSE
RSPRY1	TRUE	FALSE	FALSE
HHAT	TRUE	FALSE	FALSE
SLC25A25	TRUE	FALSE	FALSE
OSGIN2	TRUE	FALSE	FALSE
BMPR2	TRUE	FALSE	FALSE
PDIA3	TRUE	FALSE	TRUE
ZNF558	TRUE	FALSE	FALSE
SMIM1	TRUE	FALSE	FALSE
MED19	TRUE	FALSE	FALSE
POLB	TRUE	FALSE	FALSE
UBE2E1	TRUE	FALSE	FALSE
TXNRD2	TRUE	FALSE	FALSE
EIF4EBP1	TRUE	FALSE	FALSE
WDR75	TRUE	FALSE	FALSE
AMIGO3	TRUE	FALSE	FALSE
TSPAN4	TRUE	FALSE	FALSE
ZNF627	TRUE	FALSE	FALSE
OSBP2	TRUE	FALSE	FALSE
TTC17	TRUE	FALSE	FALSE
GNG13	TRUE	FALSE	FALSE
CYCS	TRUE	FALSE	FALSE
ZKSCAN2	TRUE	FALSE	FALSE
CDC42EP5	TRUE	FALSE	FALSE
SLC25A4	TRUE	FALSE	FALSE
ARHGEF40	TRUE	FALSE	FALSE
ZFAND1	TRUE	FALSE	FALSE
YBEY	TRUE	FALSE	FALSE
PARD6G	TRUE	FALSE	TRUE
DVL3	TRUE	FALSE	FALSE
ANO8	TRUE	FALSE	FALSE
ATP9B	TRUE	FALSE	FALSE
SNX21	TRUE	FALSE	FALSE
CLCN2	TRUE	FALSE	FALSE
SLC22A18	TRUE	FALSE	FALSE
POU2F1	TRUE	FALSE	FALSE
TMEM267	TRUE	TRUE	FALSE
ZNF484	TRUE	FALSE	FALSE
GNG5	TRUE	FALSE	FALSE
MAGT1	TRUE	TRUE	FALSE
DOCK1	TRUE	FALSE	FALSE
CBR4	TRUE	FALSE	FALSE
FBP2	TRUE	FALSE	FALSE
SLC25A16	TRUE	FALSE	FALSE
JMJD1C	TRUE	FALSE	FALSE
SCML2	TRUE	TRUE	FALSE
ARHGAP30	TRUE	FALSE	FALSE
CCDC112	TRUE	FALSE	FALSE
THAP8	TRUE	FALSE	FALSE
ZNF610	TRUE	FALSE	FALSE
RAB3IL1	TRUE	FALSE	FALSE
NT5C3B	TRUE	FALSE	FALSE
MCOLN3	TRUE	FALSE	FALSE
PDE9A	TRUE	FALSE	FALSE
KDM4C	TRUE	TRUE	FALSE
SMAP1	TRUE	FALSE	FALSE
TUBB3	TRUE	FALSE	FALSE
ZNF175	TRUE	FALSE	FALSE
RASD2	TRUE	FALSE	FALSE
MAPT	TRUE	FALSE	FALSE
PICALM	TRUE	FALSE	FALSE
ZNF569	TRUE	FALSE	FALSE
RC3H1	TRUE	FALSE	FALSE
VPS28	TRUE	FALSE	TRUE
TMEM251	TRUE	FALSE	FALSE
RAB4B	TRUE	FALSE	FALSE
DNAJC3	TRUE	TRUE	FALSE
KLRC2	TRUE	FALSE	FALSE
RNMT	TRUE	FALSE	FALSE
PHF2	TRUE	FALSE	FALSE
LOC389895	TRUE	FALSE	FALSE
CLIP3	TRUE	FALSE	FALSE
FRS2	TRUE	TRUE	FALSE
NEU4	TRUE	FALSE	FALSE
PAWR	TRUE	TRUE	FALSE
METTL5	TRUE	FALSE	FALSE
ZFR	TRUE	FALSE	FALSE
ANP32E	TRUE	TRUE	FALSE
NRXN2	TRUE	FALSE	FALSE
LCA5	TRUE	FALSE	FALSE
DDAH1	TRUE	TRUE	FALSE
GRINA	TRUE	FALSE	FALSE
RAB3IP	TRUE	TRUE	FALSE
CHD1L	TRUE	FALSE	FALSE
ZNF664	TRUE	FALSE	FALSE
RDX	TRUE	FALSE	FALSE
COBL	TRUE	FALSE	FALSE
U2AF1L4	TRUE	FALSE	TRUE
ARFGAP3	TRUE	FALSE	FALSE
SLC38A7	TRUE	FALSE	FALSE
ANKRD50	TRUE	FALSE	FALSE
ABCD1	TRUE	FALSE	FALSE
SLC16A6	TRUE	FALSE	FALSE
KRT222	TRUE	FALSE	FALSE
CCDC107	TRUE	FALSE	FALSE
ATF5	TRUE	FALSE	FALSE
ZNF792	TRUE	FALSE	FALSE
EPOP	TRUE	FALSE	FALSE
THNSL1	TRUE	TRUE	FALSE
LRP1	TRUE	FALSE	FALSE
CYTH2	TRUE	FALSE	FALSE
CCDC28A	TRUE	FALSE	FALSE
CKB	TRUE	FALSE	FALSE
MPP2	TRUE	FALSE	FALSE
ATRN	TRUE	FALSE	FALSE
CAB39L	TRUE	FALSE	FALSE
AGO4	TRUE	FALSE	FALSE
C10orf88	TRUE	FALSE	FALSE
PRDM2	TRUE	FALSE	FALSE
CACNB1	TRUE	FALSE	FALSE
CEP350	TRUE	FALSE	FALSE
KMT5A	TRUE	TRUE	FALSE
UBP1	TRUE	FALSE	FALSE
BTBD1	TRUE	TRUE	FALSE
PARD6B	TRUE	TRUE	TRUE
TTC25	TRUE	FALSE	FALSE
ZNF684	TRUE	FALSE	FALSE
SPAG7	TRUE	FALSE	FALSE
KLHL5	TRUE	TRUE	FALSE
XPNPEP1	TRUE	FALSE	FALSE
GATAD2A	TRUE	FALSE	FALSE
WDR12	TRUE	FALSE	FALSE
DHPS	TRUE	FALSE	FALSE
THNSL2	TRUE	TRUE	FALSE
RFX7	TRUE	FALSE	FALSE
ITPRIP	TRUE	FALSE	FALSE
GSK3A	TRUE	FALSE	FALSE
FAM188A	TRUE	FALSE	FALSE
ZFAND6	TRUE	TRUE	FALSE
TIMM23B	TRUE	FALSE	FALSE
B3GALT6	TRUE	FALSE	FALSE
CCM2L	TRUE	FALSE	FALSE
NUPL2	TRUE	FALSE	FALSE
TTC39B	TRUE	TRUE	FALSE
MARCKSL1	TRUE	FALSE	FALSE
BRAF	TRUE	FALSE	FALSE
RASL10A	TRUE	FALSE	FALSE
SLC25A41	TRUE	FALSE	FALSE
HPS3	TRUE	FALSE	FALSE
PNPLA7	TRUE	FALSE	FALSE
NFIB	TRUE	TRUE	FALSE
PRKCA	TRUE	FALSE	FALSE
COPB1	TRUE	FALSE	FALSE
PQLC3	TRUE	FALSE	FALSE
UBTD2	TRUE	FALSE	FALSE
SHBG	TRUE	FALSE	FALSE
SEMA3E	TRUE	TRUE	FALSE
YEATS4	TRUE	FALSE	FALSE
SAR1A	TRUE	FALSE	FALSE
CACNB2	TRUE	FALSE	FALSE
SHISA3	TRUE	FALSE	FALSE
C17orf97	TRUE	FALSE	FALSE
CDNF	TRUE	FALSE	FALSE
TMEM41B	TRUE	FALSE	FALSE
RNASET2	TRUE	TRUE	FALSE
RNF170	TRUE	FALSE	FALSE
ATP6V1A	TRUE	FALSE	FALSE
BAMBI	TRUE	TRUE	FALSE
PCSK4	TRUE	FALSE	FALSE
CCNO	TRUE	FALSE	TRUE
BLVRA	TRUE	FALSE	FALSE
IL10RA	TRUE	FALSE	FALSE
TMEM38A	TRUE	FALSE	FALSE
SLC15A3	TRUE	FALSE	FALSE
MED13L	TRUE	FALSE	FALSE
TMCC3	TRUE	FALSE	TRUE
HSD3B7	TRUE	FALSE	FALSE
OVCA2	TRUE	FALSE	FALSE
ZNF133	TRUE	TRUE	FALSE
TMEFF1	TRUE	FALSE	FALSE
CD320	TRUE	FALSE	TRUE
LMBR1L	TRUE	FALSE	FALSE
VAT1	TRUE	FALSE	FALSE
PGM2L1	TRUE	FALSE	FALSE
CALY	TRUE	FALSE	FALSE
TMEM106B	TRUE	TRUE	FALSE
NAP1L1	TRUE	FALSE	FALSE
ZNF140	TRUE	FALSE	FALSE
LDB1	TRUE	FALSE	FALSE
FEZ2	TRUE	FALSE	FALSE
SPATS2	TRUE	TRUE	TRUE
ZNF333	TRUE	FALSE	FALSE
KMT2D	TRUE	FALSE	FALSE
LYRM1	TRUE	FALSE	FALSE
FOXA3	TRUE	FALSE	FALSE
ATP6AP1L	TRUE	FALSE	FALSE
PAQR9	TRUE	FALSE	FALSE
PABPC1L	TRUE	FALSE	FALSE
GATA2	TRUE	FALSE	FALSE
PLLP	TRUE	FALSE	FALSE
LGR4	TRUE	TRUE	TRUE
MTA3	TRUE	FALSE	FALSE
SKA2	TRUE	FALSE	FALSE
SDCBP	TRUE	FALSE	FALSE
PDIA5	TRUE	FALSE	FALSE
EDA	TRUE	FALSE	FALSE
FNIP1	TRUE	FALSE	FALSE
FRAT1	TRUE	FALSE	FALSE
SLC35A1	TRUE	FALSE	FALSE
NLGN3	TRUE	FALSE	FALSE
ADD3	TRUE	FALSE	FALSE
APC2	TRUE	FALSE	FALSE
CHUK	TRUE	FALSE	FALSE
KREMEN2	TRUE	FALSE	FALSE
HSPA14	TRUE	TRUE	FALSE
ZSCAN29	TRUE	FALSE	FALSE
KAZALD1	TRUE	FALSE	TRUE
BVES	TRUE	FALSE	FALSE
FAM131A	TRUE	FALSE	FALSE
SP7	TRUE	FALSE	FALSE
ZNF260	TRUE	FALSE	FALSE
EVI5L	TRUE	FALSE	FALSE
VEGFA	TRUE	FALSE	TRUE
EIF4E3	TRUE	FALSE	FALSE
CDK2AP1	TRUE	TRUE	FALSE
ZNF235	TRUE	FALSE	FALSE
PTCH2	TRUE	FALSE	FALSE
C7orf25	TRUE	FALSE	FALSE
SRGN	TRUE	FALSE	FALSE
ARRDC2	TRUE	FALSE	FALSE
R3HDM1	TRUE	FALSE	FALSE
JADE3	TRUE	FALSE	FALSE
AKIP1	TRUE	FALSE	FALSE
FKRP	TRUE	FALSE	FALSE
NBPF15	TRUE	FALSE	FALSE
SFR1	TRUE	FALSE	FALSE
HEYL	TRUE	FALSE	FALSE
DCP2	TRUE	FALSE	FALSE
CLEC11A	TRUE	FALSE	FALSE
ZNF134	TRUE	FALSE	FALSE
TXNL1	TRUE	FALSE	FALSE
TUBB8	TRUE	FALSE	FALSE
DYRK4	TRUE	TRUE	FALSE
CERCAM	TRUE	FALSE	FALSE
MFSD7	TRUE	FALSE	FALSE
TMC7	TRUE	FALSE	FALSE
ZBTB7B	TRUE	FALSE	FALSE
CDK5	TRUE	FALSE	FALSE
ANKAR	TRUE	FALSE	FALSE
PRAP1	TRUE	FALSE	FALSE
P2RX2	TRUE	FALSE	FALSE
POLI	TRUE	TRUE	FALSE
KLHL20	TRUE	TRUE	FALSE
TLE6	TRUE	FALSE	FALSE
USP33	TRUE	FALSE	FALSE
LSMEM1	TRUE	FALSE	FALSE
TMEM57	TRUE	FALSE	FALSE
FBXO7	TRUE	FALSE	FALSE
GLI2	TRUE	FALSE	FALSE
DBF4	TRUE	TRUE	FALSE
MAN2B1	TRUE	FALSE	TRUE
LEPROT	TRUE	FALSE	FALSE
C16orf47	TRUE	FALSE	FALSE
MAU2	TRUE	FALSE	FALSE
NARS	TRUE	FALSE	FALSE
AXL	TRUE	FALSE	FALSE
UBR2	TRUE	FALSE	FALSE
MAP1LC3B2	TRUE	FALSE	FALSE
PHYKPL	TRUE	FALSE	FALSE
GZMM	TRUE	FALSE	FALSE
TFPT	TRUE	FALSE	FALSE
GPR135	TRUE	FALSE	FALSE
KIF3C	TRUE	FALSE	FALSE
DDX59	TRUE	TRUE	FALSE
CTSO	TRUE	FALSE	FALSE
RASGEF1C	TRUE	FALSE	FALSE
CARD8	TRUE	FALSE	FALSE
TNIP3	TRUE	FALSE	FALSE
HYKK	TRUE	FALSE	FALSE
FUT11	TRUE	TRUE	FALSE
GCNT2	TRUE	TRUE	FALSE
RGS10	TRUE	FALSE	FALSE
BBS4	TRUE	FALSE	FALSE
SSR2	TRUE	FALSE	FALSE
ENPP1	TRUE	FALSE	FALSE
SERPINH1	TRUE	TRUE	FALSE
OS9	TRUE	FALSE	FALSE
CHMP6	TRUE	FALSE	FALSE
SH3RF1	TRUE	FALSE	FALSE
FAM72C	TRUE	TRUE	FALSE
NYAP1	TRUE	FALSE	FALSE
FAM50A	TRUE	TRUE	FALSE
CDC34	TRUE	FALSE	FALSE
SBK3	TRUE	FALSE	FALSE
STON1	TRUE	FALSE	FALSE
NUP43	TRUE	FALSE	FALSE
CAPN12	TRUE	FALSE	TRUE
ZSCAN22	TRUE	FALSE	FALSE
ZBTB17	TRUE	FALSE	FALSE
P4HA3	TRUE	FALSE	FALSE
CCDC138	TRUE	FALSE	FALSE
SPAG4	TRUE	FALSE	FALSE
KANK3	TRUE	FALSE	FALSE
PPP1R2	TRUE	TRUE	FALSE
ZNF557	TRUE	FALSE	FALSE
HIST1H4H	TRUE	FALSE	FALSE
IL17RD	TRUE	TRUE	FALSE
ZFYVE9	TRUE	FALSE	FALSE
LAMP3	TRUE	TRUE	FALSE
TYW1	TRUE	FALSE	TRUE
UBE2E3	TRUE	FALSE	FALSE
FBXO8	TRUE	FALSE	FALSE
BEND6	TRUE	FALSE	FALSE
SOCS6	TRUE	FALSE	TRUE
SLC25A44	TRUE	FALSE	FALSE
NOL6	TRUE	FALSE	FALSE
TAB2	TRUE	FALSE	FALSE
FLYWCH2	TRUE	FALSE	FALSE
ZNF266	TRUE	FALSE	FALSE
SLC29A2	TRUE	FALSE	FALSE
ACAP2	TRUE	TRUE	FALSE
APBB2	TRUE	TRUE	FALSE
SLC9A5	TRUE	FALSE	FALSE
MTDH	TRUE	FALSE	FALSE
BTF3L4	TRUE	FALSE	FALSE
IGFBP2	TRUE	FALSE	TRUE
C15orf65	TRUE	FALSE	FALSE
SLC25A36	TRUE	FALSE	FALSE
MTF2	TRUE	FALSE	FALSE
FSD1	TRUE	FALSE	FALSE
SNX24	TRUE	FALSE	FALSE
ASF1A	TRUE	TRUE	FALSE
STPG1	TRUE	FALSE	FALSE
CYP2D6	TRUE	FALSE	FALSE
HEATR6	TRUE	FALSE	FALSE
PHACTR2	TRUE	FALSE	TRUE
UEVLD	TRUE	FALSE	FALSE
VSIG10L	TRUE	FALSE	FALSE
VKORC1	TRUE	FALSE	FALSE
SEC63	TRUE	FALSE	FALSE
SLC25A40	TRUE	FALSE	FALSE
VAMP5	TRUE	FALSE	FALSE
PLXNC1	TRUE	TRUE	FALSE
RAP1A	TRUE	TRUE	FALSE
MMADHC	TRUE	FALSE	FALSE
MESP2	TRUE	FALSE	FALSE
LRRC8B	TRUE	TRUE	TRUE
FAM216A	TRUE	TRUE	FALSE
RAD23A	TRUE	FALSE	FALSE
ACTR6	TRUE	TRUE	FALSE
AP4M1	TRUE	FALSE	FALSE
ARIH2OS	TRUE	FALSE	FALSE
DFNB59	TRUE	FALSE	FALSE
UAP1	TRUE	FALSE	FALSE
CD72	TRUE	FALSE	FALSE
LRP10	TRUE	FALSE	FALSE
PPP1R11	TRUE	FALSE	FALSE
DNAJC10	TRUE	FALSE	FALSE
RNH1	TRUE	FALSE	FALSE
FAM151B	TRUE	FALSE	FALSE
BMP5	TRUE	FALSE	FALSE
TULP3	TRUE	FALSE	FALSE
MDM2	TRUE	FALSE	FALSE
RRAS	TRUE	FALSE	FALSE
ATE1	TRUE	FALSE	FALSE
SRCIN1	TRUE	FALSE	FALSE
MED16	TRUE	FALSE	FALSE
ZCWPW2	TRUE	FALSE	FALSE
MLIP	TRUE	FALSE	FALSE
SNAPC5	TRUE	FALSE	FALSE
PPOX	TRUE	FALSE	FALSE
CELF5	TRUE	FALSE	FALSE
ARMCX1	TRUE	TRUE	FALSE
CCNG2	TRUE	FALSE	FALSE
REST	TRUE	FALSE	FALSE
QRSL1	TRUE	FALSE	FALSE
USP34	TRUE	FALSE	FALSE
ZDBF2	TRUE	FALSE	FALSE
IBTK	TRUE	FALSE	FALSE
FAM72D	TRUE	TRUE	FALSE
ZNF225	TRUE	FALSE	FALSE
CASP9	TRUE	FALSE	FALSE
IRGQ	TRUE	FALSE	FALSE
AP5B1	TRUE	FALSE	FALSE
DNAJC27	TRUE	FALSE	FALSE
ACAP1	TRUE	FALSE	FALSE
RSPH4A	TRUE	FALSE	FALSE
CGGBP1	TRUE	FALSE	FALSE
SUMO1	TRUE	FALSE	FALSE
APBB3	TRUE	FALSE	FALSE
CEP44	TRUE	FALSE	FALSE
TRDMT1	TRUE	FALSE	FALSE
IFITM1	TRUE	TRUE	TRUE
DGKE	TRUE	FALSE	FALSE
CTDP1	TRUE	FALSE	FALSE
CHIC2	TRUE	FALSE	FALSE
MAGOHB	TRUE	TRUE	FALSE
WWTR1	TRUE	FALSE	TRUE
CHST13	TRUE	FALSE	FALSE
KRAS	TRUE	FALSE	FALSE
TAF9	TRUE	FALSE	FALSE
PIGK	TRUE	TRUE	FALSE
KLHL22	TRUE	FALSE	FALSE
RAB17	TRUE	FALSE	TRUE
LARP6	TRUE	FALSE	FALSE
USP14	TRUE	FALSE	FALSE
ATP6V0B	TRUE	FALSE	TRUE
PTGER2	TRUE	FALSE	FALSE
ARHGAP44	TRUE	FALSE	FALSE
FAM76A	TRUE	TRUE	FALSE
ZNF607	TRUE	FALSE	FALSE
ARHGAP4	TRUE	TRUE	FALSE
SEC23A	TRUE	TRUE	FALSE
TBXA2R	TRUE	FALSE	FALSE
UTP11	TRUE	FALSE	FALSE
TMEM19	TRUE	FALSE	FALSE
FGF19	TRUE	FALSE	FALSE
RAB23	TRUE	FALSE	FALSE
MTMR6	TRUE	FALSE	FALSE
NKPD1	TRUE	FALSE	FALSE
PBXIP1	TRUE	FALSE	FALSE
ZNF428	TRUE	FALSE	FALSE
WDR37	TRUE	FALSE	FALSE
TSPYL1	TRUE	FALSE	FALSE
EMG1	TRUE	FALSE	TRUE
ANGPTL4	TRUE	FALSE	TRUE
GAS2L1	TRUE	FALSE	FALSE
TADA3	TRUE	FALSE	FALSE
BOLA3	TRUE	FALSE	FALSE
RRAGC	TRUE	FALSE	FALSE
ZFYVE1	TRUE	FALSE	FALSE
FAM102A	TRUE	FALSE	FALSE
TUBD1	TRUE	FALSE	FALSE
RASSF4	TRUE	FALSE	FALSE
MID1	TRUE	TRUE	FALSE
INTS12	TRUE	FALSE	FALSE
MUS81	TRUE	FALSE	FALSE
GDI1	TRUE	FALSE	FALSE
CXXC5	TRUE	FALSE	TRUE
ITIH4	TRUE	FALSE	FALSE
EPHA10	TRUE	FALSE	TRUE
SCARB2	TRUE	FALSE	FALSE
SDR39U1	TRUE	FALSE	FALSE
HRCT1	TRUE	FALSE	FALSE
NR2C2	TRUE	FALSE	FALSE
KIAA0232	TRUE	FALSE	FALSE
MEGF8	TRUE	FALSE	FALSE
EPS15	TRUE	FALSE	FALSE
UBXN2A	TRUE	FALSE	FALSE
CHRM4	TRUE	FALSE	FALSE
ASL	TRUE	FALSE	TRUE
ADCK1	TRUE	FALSE	FALSE
SAR1B	TRUE	FALSE	FALSE
STC2	TRUE	FALSE	FALSE
SSR4	TRUE	FALSE	FALSE
DPH1	TRUE	FALSE	FALSE
SNAP23	TRUE	FALSE	FALSE
PFKM	TRUE	TRUE	FALSE
HCST	TRUE	FALSE	FALSE
ACRBP	TRUE	FALSE	FALSE
PPIE	TRUE	FALSE	FALSE
FMNL1	TRUE	FALSE	FALSE
PRSS56	TRUE	FALSE	FALSE
CHST2	TRUE	FALSE	FALSE
RILPL2	TRUE	FALSE	FALSE
NTN3	TRUE	FALSE	FALSE
ZBTB25	TRUE	FALSE	FALSE
ANXA2R	TRUE	FALSE	FALSE
SPTBN4	TRUE	FALSE	FALSE
SNX15	TRUE	FALSE	FALSE
C15orf40	TRUE	FALSE	FALSE
NFE2	TRUE	FALSE	FALSE
STX2	TRUE	FALSE	FALSE
FUNDC1	TRUE	FALSE	FALSE
STK17B	TRUE	TRUE	FALSE
POGLUT1	TRUE	FALSE	FALSE
IRF2BPL	TRUE	FALSE	FALSE
MPP1	TRUE	FALSE	FALSE
ZNF720	TRUE	FALSE	FALSE
BAHCC1	TRUE	FALSE	FALSE
TRIM24	TRUE	FALSE	FALSE
HARBI1	TRUE	FALSE	FALSE
TPMT	TRUE	FALSE	FALSE
RIOK3	TRUE	FALSE	FALSE
GMPPA	TRUE	FALSE	FALSE
SNX25	TRUE	FALSE	FALSE
MBTPS2	TRUE	FALSE	FALSE
LIN7B	TRUE	FALSE	FALSE
CD63	TRUE	TRUE	FALSE
VEZT	TRUE	TRUE	FALSE
STRN3	TRUE	TRUE	FALSE
FBXO11	TRUE	FALSE	FALSE
WDR26	TRUE	FALSE	FALSE
CRLS1	TRUE	FALSE	FALSE
LRCOL1	TRUE	FALSE	FALSE
ITPKA	TRUE	FALSE	FALSE
NUP107	TRUE	TRUE	FALSE
ATAD3B	TRUE	FALSE	FALSE
OR2V1	TRUE	FALSE	FALSE
ANKMY2	TRUE	FALSE	FALSE
MRPS18C	TRUE	FALSE	FALSE
NEUROG2	TRUE	FALSE	FALSE
SLC26A11	TRUE	FALSE	FALSE
ZNF197	TRUE	FALSE	FALSE
MAGIX	TRUE	FALSE	FALSE
11-Sep	TRUE	FALSE	FALSE
WAPL	TRUE	FALSE	FALSE
EXD1	TRUE	FALSE	FALSE
DDX6	TRUE	FALSE	FALSE
FRMPD1	TRUE	FALSE	FALSE
CSDE1	TRUE	FALSE	FALSE
SH2D6	TRUE	FALSE	FALSE
TMEM74B	TRUE	FALSE	FALSE
FKBP7	TRUE	FALSE	FALSE
PCMTD2	TRUE	FALSE	FALSE
THAP5	TRUE	FALSE	FALSE
HBP1	TRUE	FALSE	FALSE
MMP12	TRUE	FALSE	FALSE
NKX6-1	TRUE	FALSE	FALSE
RNF125	TRUE	FALSE	FALSE
CALD1	TRUE	FALSE	FALSE
NAA35	TRUE	FALSE	FALSE
REEP5	TRUE	FALSE	TRUE
EMILIN1	TRUE	FALSE	FALSE
WHRN	TRUE	FALSE	FALSE
NADK	TRUE	FALSE	FALSE
FAIM	TRUE	FALSE	FALSE
SLC30A3	TRUE	FALSE	FALSE
LKAAEAR1	TRUE	FALSE	FALSE
EFNA4	TRUE	FALSE	FALSE
UBE2K	TRUE	FALSE	FALSE
FN3K	TRUE	FALSE	FALSE
TAF10	TRUE	FALSE	FALSE
NBPF12	TRUE	FALSE	FALSE
ZNF343	TRUE	FALSE	FALSE
KDM3A	TRUE	FALSE	FALSE
KCNN2	TRUE	FALSE	FALSE
PPM1M	TRUE	FALSE	FALSE
SHH	TRUE	FALSE	FALSE
WSB1	TRUE	FALSE	FALSE
C11orf95	TRUE	FALSE	FALSE
PRCC	TRUE	FALSE	FALSE
PDIK1L	TRUE	FALSE	FALSE
OTOF	TRUE	FALSE	FALSE
PP2D1	TRUE	FALSE	FALSE
PRKAR1A	TRUE	FALSE	FALSE
KBTBD2	TRUE	FALSE	FALSE
PRR34	TRUE	FALSE	FALSE
GATM	TRUE	TRUE	FALSE
SMDT1	TRUE	FALSE	TRUE
KPNA5	TRUE	FALSE	FALSE
C10orf35	TRUE	FALSE	FALSE
KRBA2	TRUE	FALSE	FALSE
ETFBKMT	TRUE	FALSE	FALSE
IDI2	TRUE	FALSE	FALSE
TMEM35B	TRUE	FALSE	FALSE
EIF5A2	TRUE	FALSE	FALSE
CYB5R1	TRUE	TRUE	FALSE
VPS13B	TRUE	FALSE	FALSE
TAMM41	TRUE	FALSE	FALSE
