pathway	pval	padj	log2err	ES	NES	size	leadingEdge	collection
REACTOME_METABOLISM_OF_STEROID_HORMONES	0.6016771488469602	1	0.07200331366198796	-0.3369964687332279	-0.9051396434797467	20		REACTOME
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE	0.5924528301886792	1	0.0675188953767744	0.33192160558050565	0.90446300425315	22		REACTOME
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	0.6080508474576272	1	0.07200331366198796	-0.33124514605767985	-0.9042077152848017	22		REACTOME
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.5988909426987061	1	0.06598161440087301	0.3546135643119284	0.9036674257021656	16		REACTOME
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	0.6153846153846154	1	0.07045008506584192	-0.3048224375839989	-0.9018714577723026	31		REACTOME
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	0.6103092783505155	1	0.07045008506584192	-0.32452395565121045	-0.9018157463057784	23		REACTOME
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.584051724137931	1	0.07492788183937392	-0.3501536972503225	-0.9016914552648236	17		REACTOME
REACTOME_DISEASES_OF_IMMUNE_SYSTEM	0.6023391812865497	1	0.06831108583186465	0.32818992828729004	0.9016864314504699	25		REACTOME
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.6042884990253411	1	0.06815134386794833	0.32808990523976356	0.9014116228198162	25		REACTOME
REACTOME_CHROMATIN_ORGANIZATION	0.7077464788732394	1	0.055710422676667086	0.22549076658004313	0.9010370384979015	234		REACTOME
REACTOME_SYNTHESIS_OF_PA	0.6008403361344538	1	0.0721797965581253	-0.3059886575052583	-0.8992556689162859	30		REACTOME
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	0.6209850107066381	1	0.07147862874255066	-0.29494189164353957	-0.8990130014320735	36		REACTOME
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS	0.6149532710280374	1	0.06523530560177027	0.2906338793205777	0.8988420675118084	42		REACTOME
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.7589285714285714	1	0.05312980547054692	0.21903111738739817	0.8982672639033024	310		REACTOME
REACTOME_INTERLEUKIN_10_SIGNALING	0.6257796257796258	1	0.06961334388509648	-0.3034122786447291	-0.8976992514598999	31		REACTOME
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.6022304832713755	1	0.06598161440087301	0.36147450545861953	0.8968118252343646	15		REACTOME
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	0.6559139784946236	1	0.06011861425318512	0.2555645752111019	0.8959621594346008	84		REACTOME
REACTOME_MITOTIC_PROMETAPHASE	0.70817843866171	1	0.0582216241124161	0.23118761974397056	0.8940270408897736	196		REACTOME
REACTOME_DEATH_RECEPTOR_SIGNALING	0.6980108499095841	1	0.057609110864425044	0.23801137709401327	0.893764926468929	148		REACTOME
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	0.6502732240437158	1	0.06130260753962072	0.27332419033012223	0.8916193844749747	59		REACTOME
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.6173076923076923	1	0.06643641376628104	0.32134590522679995	0.885669910234235	24		REACTOME
REACTOME_SIGNALING_BY_PTK6	0.6500920810313076	1	0.061840603575328466	0.27658348129978905	0.8855096947548237	54		REACTOME
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.6438095238095238	1	0.06392719333599958	0.29547505571966415	0.8848323447709646	35		REACTOME
REACTOME_CELLULAR_HEXOSE_TRANSPORT	0.6163793103448276	1	0.0721797965581253	-0.3432498947518809	-0.8839132630864601	17		REACTOME
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	0.6370510396975425	1	0.06407037504997216	0.3082336090164907	0.8828535074072003	28		REACTOME
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.6985559566787004	1	0.0574877409561325	0.24941627925530482	0.8828285830657431	91		REACTOME
REACTOME_COMPLEX_IV_ASSEMBLY	0.6443202979515829	1	0.06280039778122341	0.2874887349271984	0.8810180800878619	40		REACTOME
REACTOME_INTEGRIN_SIGNALING	0.6269230769230769	1	0.06568136019340105	0.3195506735513113	0.8807220249460825	24		REACTOME
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.6809421841541756	1	0.0668966276500666	-0.2780785205019112	-0.8796158561696378	42		REACTOME
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.6602687140115163	1	0.0630790410571939	0.2828005973328936	0.8780323411247812	47		REACTOME
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER	0.648854961832061	1	0.06364240816510186	0.30626766103971237	0.8777849584680611	29		REACTOME
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING	0.6588983050847458	1	0.06799225915440577	-0.3214845966893933	-0.877564112656173	22		REACTOME
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	0.6622390891840607	1	0.06238614928936257	0.2935596934671757	0.8773419610456025	34		REACTOME
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.65439672801636	1	0.06658921041039328	-0.3087839015545806	-0.8763933016150935	25		REACTOME
REACTOME_METABOLISM_OF_STEROIDS	0.7312614259597806	1	0.05594285930657051	0.23694032356426273	0.8754652414489884	126		REACTOME
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION	0.6446124763705104	1	0.06350079680659454	0.3056156216466439	0.875354976214603	28		REACTOME
REACTOME_HIV_TRANSCRIPTION_INITIATION	0.6860706860706861	1	0.06508775669173134	-0.26869209336694694	-0.8738737059526095	46		REACTOME
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.6569037656903766	1	0.0675188953767744	-0.3005663023152423	-0.8734788364077296	29		REACTOME
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	0.6502835538752363	1	0.0630790410571939	0.33256559420963977	0.8734100599237904	19		REACTOME
REACTOME_MAPK1_MAPK3_SIGNALING	0.7727272727272727	1	0.05132233304211431	0.21796775196589277	0.8731952344271864	238		REACTOME
REACTOME_CYTOPROTECTION_BY_HMOX1	0.6985446985446986	1	0.06421408818446053	-0.26630053026903705	-0.8723800942361433	47		REACTOME
REACTOME_PROTEASOME_ASSEMBLY	0.6749049429657795	1	0.061570675542167844	0.27638101317466046	0.8715154104297995	50		REACTOME
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION	0.6449814126394052	1	0.06266182309324915	0.3380778475927822	0.8709203950846529	17		REACTOME
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	0.6534090909090909	1	0.06293946920189672	0.3073975243251833	0.8705524130029012	27		REACTOME
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.7133333333333334	1	0.06643641376628104	-0.24634160434553512	-0.8691696483595115	75		REACTOME
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.6470588235294118	1	0.06508775669173134	0.31239851134491037	0.8691057144261499	26		REACTOME
REACTOME_GLUCOSE_METABOLISM	0.7133333333333334	1	0.06643641376628104	-0.24624129383689922	-0.8688157217471171	75		REACTOME
REACTOME_SIGNALING_BY_FGFR1	0.697228144989339	1	0.06553210292824141	-0.2712022721768515	-0.8683932561750787	44		REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	0.741635687732342	1	0.05605958750323349	0.23413814057939009	0.8683074922673061	134		REACTOME
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	0.7271062271062271	1	0.05629407497009682	0.24174061132047292	0.8678345571916484	102		REACTOME
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	0.6577946768060836	1	0.06280039778122341	0.3248780359512167	0.86722092030625475	21		REACTOME
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.6949152542372882	1	0.06538341954687732	-0.27816282698581646	-0.8661905831941589	38		REACTOME
REACTOME_HDMS_DEMETHYLATE_HISTONES	0.6571969696969697	1	0.06266182309324915	0.30575278853738647	0.8658945072114932	27		REACTOME
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	0.6791044776119403	1	0.06037863579204014	0.28004611927875783	0.8651449687701743	43		REACTOME
REACTOME_DISEASES_OF_METABOLISM	0.825	1	0.060509298865666666	-0.21007078445824728	-0.8648064367202726	221		REACTOME
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER	0.7258064516129032	1	0.05536428377253621	0.2500611802621675	0.8639415275749721	76		REACTOME
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.6377079482439926	1	0.06293946920189672	0.3388025420290443	0.8633759443770875	16		REACTOME
REACTOME_SIGNALING_BY_NTRKS	0.745945945945946	1	0.05434343902691621	0.2329265175739608	0.8626803568150312	124		REACTOME
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	0.6691871455576559	1	0.06170540536375225	0.3282802742148441	0.8621556137074217	19		REACTOME
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.6471698113207547	1	0.06321911708594577	0.3162031104426661	0.8616312117585191	22		REACTOME
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.7367256637168141	1	0.06464845684219278	-0.258673439978763	-0.8613378128936903	56		REACTOME
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	0.6436058700209644	1	0.06863256318367258	-0.3206076715789781	-0.8611209329305792	20		REACTOME
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	0.6519230769230769	1	0.06378453903129748	0.3123723186818202	0.8609375720886405	24		REACTOME
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	0.6934579439252336	1	0.05947602869573201	0.2783335410025959	0.8608008675296331	42		REACTOME
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	0.7132075471698113	1	0.05859375689456714	0.27904536789766543	0.8567879750786693	41		REACTOME
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	0.7454545454545455	1	0.054793950077336284	0.2405118329047524	0.8565941126020494	94		REACTOME
REACTOME_SIGNALING_BY_TGFBR3	0.7130620985010707	1	0.06464845684219278	-0.27075281596148415	-0.8564432434135612	42		REACTOME
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	0.6804123711340206	1	0.06508775669173134	-0.30814948229186073	-0.856312917760212	23		REACTOME
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE	0.6617954070981211	1	0.06705125798294667	-0.3261535024324159	-0.8552497862667703	18		REACTOME
REACTOME_SIGNALING_BY_SCF_KIT	0.7182795698924731	1	0.06450312496564929	-0.27358602583190766	-0.8549315230745822	40		REACTOME
REACTOME_SUMOYLATION	0.7978723404255319	1	0.05049830441007088	0.2218943401205692	0.8534284669773136	172		REACTOME
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	0.7213114754098361	1	0.056411838821759604	0.2654239788235482	0.8533304996672008	55		REACTOME
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS	0.6596194503171248	1	0.06783382634794552	-0.322369489157033	-0.8532031758802511	19		REACTOME
REACTOME_RAP1_SIGNALLING	0.6702586206896551	1	0.06799225915440577	-0.33927781251239947	-0.8525801975912383	15		REACTOME
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	0.6991701244813278	1	0.06407037504997216	-0.3039225898936891	-0.8520506665487181	24		REACTOME
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	0.7723880597014925	1	0.05434343902691621	0.22993364424921423	0.851998867551365	133		REACTOME
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	0.6848739495798319	1	0.06568136019340105	-0.289908574526755	-0.8519986696112877	30		REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_CIT	0.6596194503171248	1	0.06783382634794552	-0.32182596496913873	-0.8517646508992059	19		REACTOME
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.7882096069868996	1	0.060771945185353275	-0.22759822595743803	-0.8516035255124149	108		REACTOME
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	0.6976744186046512	1	0.06508775669173134	-0.2966989879439117	-0.8507842954157981	28		REACTOME
REACTOME_NICOTINATE_METABOLISM	0.6893939393939394	1	0.06037863579204014	0.30027743606127755	0.8503882622585389	27		REACTOME
REACTOME_CA2_PATHWAY	0.7439293598233996	1	0.06407037504997216	-0.2507639401451652	-0.8470764871942758	59		REACTOME
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	0.7484407484407485	1	0.060903934745241806	-0.2582836841558336	-0.8461175217934692	47		REACTOME
REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	0.7366482504604052	1	0.05594285930657051	0.26399282977098926	0.8451994638630977	54		REACTOME
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	0.7258687258687259	1	0.05884381695958071	0.2747376643906616	0.8451660055502966	45		REACTOME
REACTOME_RHOU_GTPASE_CYCLE	0.7113594040968343	1	0.05809835768732064	0.27574200607638344	0.8450198678376378	40		REACTOME
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	0.6764705882352942	1	0.06628421870126719	-0.31020301883647877	-0.844725075057522	21		REACTOME
REACTOME_CIRCADIAN_CLOCK	0.8043478260869565	1	0.059603704257597284	-0.225600657139105	-0.8443752439214838	107		REACTOME
REACTOME_ACTIVATION_OF_SMO	0.6724137931034483	1	0.06783382634794552	-0.32762335360924516	-0.8436728808363028	17		REACTOME
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	0.7377049180327869	1	0.05536428377253621	0.262180280800997	0.8429021033082069	55		REACTOME
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.7345454545454545	1	0.05547933087042326	0.26006574331210763	0.8425407214028507	56		REACTOME
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	0.6919739696312365	1	0.06674261342419166	-0.3312907294814041	-0.8397791230612323	16		REACTOME
REACTOME_MITOCHONDRIAL_BIOGENESIS	0.7849223946784922	1	0.06170540536375225	-0.2298984684239149	-0.8374221518914412	90		REACTOME
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION	0.7366167023554604	1	0.0630790410571939	-0.2644598162135619	-0.8365372745844947	42		REACTOME
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN	0.7318435754189944	1	0.05676723874874463	0.27268999835760943	0.8356668962108069	40		REACTOME
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.8108695652173913	1	0.05922191938038196	-0.24000342351418563	-0.8354345799599063	70		REACTOME
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	0.7550274223034735	1	0.054455595394037055	0.254661622445455	0.8350999684718821	61		REACTOME
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	0.7036328871892925	1	0.05986031177644726	0.3216218873190465	0.8345865244812931	18		REACTOME
REACTOME_DEUBIQUITINATION	0.8833922261484098	1	0.04567904149300621	0.20864560997150072	0.8324336879925995	232		REACTOME
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	0.9251336898395722	1	0.04397592780263451	0.1997579821968452	0.8317952923899942	345		REACTOME
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY	0.7288135593220338	1	0.0630790410571939	-0.3041989968632867	-0.830379201685826	22		REACTOME
REACTOME_ATTACHMENT_AND_ENTRY	0.7068965517241379	1	0.06538341954687732	-0.3220446700366826	-0.8293070427814504	17		REACTOME
REACTOME_PHOSPHOLIPID_METABOLISM	0.912472647702407	1	0.0540088272801684	-0.20593482404774624	-0.8291338786195694	186		REACTOME
REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS	0.7960088691796009	1	0.06103637283091772	-0.23227888455902088	-0.8283553224346482	78		REACTOME
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.8140794223826715	1	0.05039643224429567	0.23232091620797726	0.8273553289855833	92		REACTOME
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL	0.7059961315280464	1	0.06024840861580194	0.3034552815753975	0.8268708777675253	23		REACTOME
REACTOME_DISEASES_OF_GLYCOSYLATION	0.8333333333333334	1	0.04949048661354951	0.22314105959223837	0.8259575633718581	125		REACTOME
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	0.9630252100840336	1	0.03943665095255928	0.19441261117023595	0.8244807791806605	419		REACTOME
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	0.7352941176470589	1	0.05896944666909967	0.2955857655820856	0.8223319530699945	26		REACTOME
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.7737226277372263	1	0.053238649475589886	0.25143381268919673	0.8218157967806108	60		REACTOME
REACTOME_SIGNALING_BY_CSF3_G_CSF	0.7372400756143668	1	0.05712585100181134	0.28674608923833955	0.8213082000601114	28		REACTOME
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	0.7669491525423728	1	0.06064040094941603	-0.26141220936066206	-0.8207689891999997	41		REACTOME
REACTOME_SIGNALING_BY_NTRK2_TRKB	0.7443762781186094	1	0.06037863579204014	-0.2891067169988124	-0.8205453359261472	25		REACTOME
REACTOME_SOMITOGENESIS	0.7686567164179104	1	0.05456806466709405	0.2651317913276693	0.8190702157162713	43		REACTOME
REACTOME_NEDDYLATION	0.9024822695035462	1	0.044864511316856426	0.2060791947808622	0.8180149832568419	223		REACTOME
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.7385496183206107	1	0.0574877409561325	0.28531368178104516	0.8177293595489025	29		REACTOME
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES	0.7327586206896551	1	0.06364240816510186	-0.3175082526671533	-0.8176251761847507	17		REACTOME
REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM	0.7277882797731569	1	0.05773085492998127	0.3112471061501635	0.817421760900367	19		REACTOME
REACTOME_MRNA_SPLICING	0.8978494623655914	1	0.04558782025712307	0.20696848614810892	0.8172603995188513	210		REACTOME
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0.94	1	0.044152305844146505	0.20149178737738416	0.81690788359170885	281		REACTOME
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.759493670886076	1	0.060903934745241806	-0.2848902988847999	-0.8158144570221179	27		REACTOME
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D	0.764378478664193	1	0.05456806466709405	0.26647589375590713	0.8134296340490514	39		REACTOME
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	0.84375	1	0.05859375689456714	-0.23489055634436073	-0.81273692785132	68		REACTOME
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	0.7962264150943397	1	0.05345721410899102	0.26468345467634924	0.8126907924597493	41		REACTOME
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS	0.8151447661469933	1	0.06011861425318512	-0.2360049946685026	-0.8102925947267164	64		REACTOME
REACTOME_EGFR_DOWNREGULATION	0.7715930902111324	1	0.055710422676667086	0.27841705314947784	0.8100738592430969	31		REACTOME
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	0.7394957983193278	1	0.06197627360019979	-0.2972826568375134	-0.8095411693680044	21		REACTOME
REACTOME_INTERLEUKIN_17_SIGNALING	0.8355555555555556	1	0.05884381695958071	-0.2337231017121343	-0.8086886429112823	67		REACTOME
REACTOME_PROCESSING_OF_SMDT1	0.75	1	0.06252374147247618	-0.3217494140022026	-0.8085326209029293	15		REACTOME
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	0.775047258979206	1	0.054793950077336284	0.2550759995211683	0.808168398610247	51		REACTOME
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	0.8512544802867383	1	0.04802204159682506	0.23044565310113246	0.8078998617639332	84		REACTOME
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.7546391752577319	1	0.06011861425318512	-0.2905921822037667	-0.8075231461383093	23		REACTOME
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	0.8145695364238411	1	0.05973179763644106	-0.2422587692276434	-0.8060508488106972	55		REACTOME
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	0.8198529411764706	1	0.050908286551510536	0.23782193478517866	0.8047013194273394	71		REACTOME
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	0.8581818181818182	1	0.04831175810550189	0.2276797411681212	0.804366889312792	89		REACTOME
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	0.7442348008385744	1	0.061570675542167844	-0.2991837983641418	-0.8035784992174742	20		REACTOME
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.811214953271028	1	0.05216303054600547	0.2598067569282114	0.8035031672728912	42		REACTOME
REACTOME_MAPK6_MAPK4_SIGNALING	0.85431654676259	1	0.04802204159682506	0.23213992228464345	0.8032299553227341	77		REACTOME
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	0.9092872570194385	1	0.05356693847709506	-0.20902846855164992	-0.8025492629498235	129		REACTOME
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	0.8733944954128441	1	0.04792589670581297	0.2194698251053358	0.8017037943925166	118		REACTOME
REACTOME_SIGNALING_BY_ERBB2	0.8235294117647058	1	0.056886416047570075	-0.24190066959265924	-0.8008238265947888	50		REACTOME
REACTOME_HEDGEHOG_OFF_STATE	0.8550185873605948	1	0.04949048661354951	0.22517615282026712	0.7998847478434499	97		REACTOME
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.7758985200845666	1	0.059989249649032995	-0.27840789224904483	-0.7983345817481463	28		REACTOME
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	0.7682672233820459	1	0.05986031177644726	-0.30429440808683295	-0.7979301940268589	18		REACTOME
REACTOME_ADIPOGENESIS	0.8793859649122807	1	0.05582647177874898	-0.2149249726231321	-0.7971549288707491	102		REACTOME
REACTOME_SIGNALLING_TO_RAS	0.7418738049713193	1	0.057366742676855584	0.3065829898612078	0.7955616270590682	18		REACTOME
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.7801268498942917	1	0.05973179763644106	-0.27735050691808466	-0.7953025294987669	28		REACTOME
REACTOME_PI_METABOLISM	0.8671454219030521	1	0.04725873366732593	0.22872161151479464	0.7947793915832521	79		REACTOME
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	0.8092243186582809	1	0.057609110864425044	-0.26070925613138723	-0.7937876956487985	35		REACTOME
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	0.7857142857142857	1	0.05389790253573186	0.2629359600895872	0.7928386773557874	37		REACTOME
REACTOME_DUAL_INCISION_IN_GG_NER	0.8245283018867925	1	0.051845762486506596	0.25772425770751606	0.7913230975790845	41		REACTOME
REACTOME_RAB_REGULATION_OF_TRAFFICKING	0.9157427937915743	1	0.054455595394037055	-0.20857450146719103	-0.7900998167617183	120		REACTOME
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.8448275862068966	1	0.056886416047570075	-0.2378146127828743	-0.7892873452094018	52		REACTOME
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.7832699619771863	1	0.05456806466709405	0.2955154778209399	0.7888412766663622	21		REACTOME
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	0.8738938053097345	1	0.05652995250563114	-0.2164334164448004	-0.7883421039627836	89		REACTOME
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	0.8505494505494505	1	0.0574877409561325	-0.23085073865010114	-0.7878020459020278	61		REACTOME
REACTOME_TP53_REGULATES_METABOLIC_GENES	0.8672727272727273	1	0.047829963311422925	0.22941437020249644	0.7869110559980708	74		REACTOME
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.8952205882352942	1	0.04688198568783333	0.21763597428429937	0.7864963476730609	108		REACTOME
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.7988721804511278	1	0.05312980547054692	0.2608224415860535	0.7864657216964029	37		REACTOME
REACTOME_SIGNALING_BY_ACTIVIN	0.7434944237918215	1	0.05594285930657051	0.30526860409909085	0.7864006919765919	17		REACTOME
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.7678958785249458	1	0.06170540536375225	-0.31021367365573616	-0.7863515143693156	16		REACTOME
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	0.7987804878048781	1	0.05676723874874463	-0.2733672574746814	-0.7849800813114926	26		REACTOME
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	0.7714884696016772	1	0.05986031177644726	-0.29185531823757227	-0.7838949164370784	20		REACTOME
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.8941605839416058	1	0.04660150729859922	0.21476427920848817	0.7830343978543115	115		REACTOME
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.785171102661597	1	0.054455595394037055	0.29328053624481454	0.7828753821582792	21		REACTOME
REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS	0.7282809611829945	1	0.056648418361399534	0.3070122532443679	0.7823642422891576	16		REACTOME
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.7923728813559322	1	0.05909547987173424	-0.2864751870984072	-0.7819980986738182	22		REACTOME
